flag,净利润,净利润.1,净利润.2,纳税总额,纳税总额.1,纳税总额.2
0,0.0,-1035.0,-7286.4,129830.4,0.0,0.0
0,81480.0,2483.2,0.0,122220.0,2483.2,11640.0
0,-34300.0,17850.0,9520.0,0.0,35700.0,19040.0
0,0.0,0.0,27540.0,78400.0,35840.0,55080.0
0,-2043.0,0.0,-7899.6,0.0,39952.0,0.0
0,11457.6,0.0,29462.4,22915.2,133194.6,14731.2
0,28152.0,59340.0,66240.0,56304.0,59340.0,264960.0
0,291.9,52264.0,0.0,1167.6,78396.0,3336.0
0,42240.8,350630.4,0.0,168963.2,467507.2,205804.8
0,117432.0,-52192.0,-26841.6,58716.0,0.0,0.0
0,4716.0,-29003.4,59421.6,6288.0,0.0,118843.2
0,-2992.0,73440.0,816.0,0.0,48960.0,408.0
0,178780.5,148838.4,0.0,238374.0,223257.6,1037799.0
0,869400.0,362112.0,375360.0,1159200.0,362112.0,2252160.0
0,-27936.0,37248.0,-12532.4,0.0,37248.0,0.0
0,0.0,278.4,-17342.0,765.6,556.8,0.0
0,5103.0,23814.0,15624.0,0.0,11907.0,31248.0
0,20697.6,277200.0,-36590.4,10348.8,415800.0,0.0
0,33972.0,83440.0,0.0,101916.0,125160.0,58646.4
0,0.0,63478.8,19785.6,10992.0,42319.2,59356.8
0,0.0,0.0,4250.0,10800.0,1800.0,25500.0
0,463299.2,0.0,55411.2,0.0,177489.0,36940.8
0,15206.4,88704.0,-40550.4,20275.2,59136.0,0.0
0,0.0,0.0,0.0,12404.0,95688.0,238156.8
0,566632.0,-154536.0,44881.2,283316.0,0.0,89762.4
0,0.0,0.0,0.0,287280.0,40320.0,268128.0
0,0.0,18496.0,-3916.8,20236.8,27744.0,0.0
0,75883.5,127545.6,161578.2,101178.0,255091.2,161578.2
0,0.0,13217.6,-28538.0,23431.2,52870.4,0.0
0,32889.6,0.0,61668.0,131558.4,263116.8,123336.0
0,-29731.2,11736.0,23472.0,0.0,11736.0,23472.0
0,81928.0,26342.4,63190.4,0.0,26342.4,126380.8
0,0.0,228690.0,112530.0,604032.0,457380.0,56265.0
0,19353.6,0.0,5529.6,58060.8,98496.0,7372.8
0,4411.2,0.0,108074.4,8822.4,174977.6,216148.8
0,0.0,12381.6,56440.8,17152.0,24763.2,112881.6
0,11872.0,0.0,1001.7,5936.0,8140.8,2003.4
0,36135.0,10512.0,71175.0,144540.0,21024.0,142350.0
0,7031.2,47940.0,0.0,14062.4,71910.0,109303.2
0,40665.6,10484.1,36006.0,27110.4,20968.2,72012.0
0,11294.8,-39864.0,90298.0,33884.4,0.0,361192.0
0,0.0,0.0,158400.0,12150.0,72000.0,158400.0
0,-7904.0,28652.0,-9188.4,0.0,114608.0,0.0
0,0.0,-22512.0,47838.0,418080.0,0.0,191352.0
0,344.4,31225.6,9298.8,1377.6,46838.4,6199.2
0,6182.4,5796.0,6182.4,12364.8,8694.0,6182.4
0,13987.8,12270.0,1717.8,18650.4,24540.0,5153.4
0,8712.0,-33976.8,-34122.0,17424.0,0.0,0.0
0,9976.0,4730.0,0.0,9976.0,28380.0,49536.0
0,-1246.4,86469.0,0.0,0.0,57646.0,50479.2
0,-212400.0,0.0,-140184.0,0.0,385152.0,0.0
0,-2882.6,1704.0,-6901.2,0.0,3408.0,0.0
0,5299.2,31968.0,-46080.0,31795.2,63936.0,0.0
0,-27819.0,-35068.8,49680.8,0.0,0.0,149042.4
0,25171.2,11040.0,0.0,75513.6,11040.0,35217.6
0,10301.2,117162.0,-19923.2,20602.4,117162.0,0.0
0,0.0,0.0,0.0,293436.0,249163.2,92664.0
0,124560.0,65740.0,29064.0,124560.0,65740.0,29064.0
0,110880.0,517440.0,90604.8,0.0,689920.0,60403.2
0,220255.2,310359.6,14461.2,293673.6,206906.4,28922.4
0,-1201.2,30139.2,-27445.6,0.0,20092.8,0.0
0,-10752.0,15321.6,188160.0,0.0,30643.2,188160.0
0,46896.0,17586.0,137757.0,70344.0,11724.0,137757.0
0,53130.0,255024.0,69552.0,212520.0,510048.0,417312.0
0,35913.6,6604.8,0.0,53870.4,6604.8,247680.0
0,284724.0,61690.2,44865.6,189816.0,246760.8,269193.6
0,17466.0,37828.8,4600.8,69864.0,75657.6,3067.2
0,-131872.0,0.0,15216.0,0.0,10651.2,45648.0
0,58732.8,-11930.1,3670.8,29366.4,0.0,3670.8
0,0.0,117465.6,96824.0,175560.0,234931.2,96824.0
0,34818.0,0.0,0.0,23212.0,11937.6,97490.4
0,-449.5,70122.0,192565.8,0.0,420732.0,256754.4
0,57728.0,-12474.0,5280.0,115456.0,0.0,15840.0
0,518918.4,93139.2,565488.0,691891.2,186278.4,848232.0
0,-86208.0,-246950.0,155174.4,0.0,0.0,931046.4
0,0.0,128419.2,17971.2,179712.0,256838.4,17971.2
0,3168.0,0.0,28454.4,12672.0,29030.4,56908.8
0,0.0,100657.2,-35949.0,9482.2,201314.4,0.0
0,-8108.4,0.0,0.0,0.0,42778.8,29078.4
0,313344.0,-41310.0,0.0,313344.0,0.0,205632.0
0,-46675.2,0.0,-4188.8,0.0,38896.0,0.0
0,153360.0,327168.0,0.0,102240.0,327168.0,52142.4
0,-61572.0,253984.5,63331.2,0.0,507969.0,94996.8
0,100207.8,-222322.5,198969.6,200415.6,0.0,1193817.6
0,25531.2,37824.0,-3467.2,12765.6,37824.0,0.0
0,-2651.0,-9254.4,0.0,0.0,0.0,127826.4
0,-2184.0,23587.2,-7862.4,0.0,47174.4,0.0
0,147180.8,-47824.0,153720.0,147180.8,0.0,614880.0
0,29983.8,0.0,3221.4,19989.2,11894.4,3221.4
0,21964.8,13104.0,0.0,43929.6,52416.0,73008.0
0,-9030.0,-9675.0,11971.2,0.0,0.0,35913.6
0,6576.0,0.0,97818.0,6576.0,391820.0,195636.0
0,0.0,2844.6,397209.6,103440.0,5689.2,397209.6
0,249480.0,0.0,224400.0,166320.0,642048.0,1346400.0
0,46101.6,-61772.1,42462.0,30734.4,0.0,56616.0
0,-6048.0,-6615.0,53760.0,0.0,0.0,53760.0
0,0.0,-35574.0,0.0,796857.6,0.0,10348.8
0,0.0,1512.0,0.0,7776.0,2016.0,540.0
0,-129710.0,147150.0,-8720.0,0.0,441450.0,0.0
0,9374.4,60264.0,23603.4,18748.8,60264.0,47206.8
0,0.0,62307.0,94393.6,414657.6,249228.0,566361.6
0,72270.0,15417.6,-48618.0,48180.0,30835.2,0.0
0,1806.0,357588.0,0.0,10836.0,238392.0,7585.2
0,43705.2,58514.4,-105651.0,87410.4,39009.6,0.0
0,0.0,12400.0,-20925.0,10416.0,12400.0,0.0
0,-5133.6,-1863.0,37260.0,0.0,0.0,49680.0
0,11211.2,5969.6,16052.4,16816.8,17908.8,96314.4
0,11700.0,544.0,0.0,17550.0,3264.0,1224.0
0,49843.2,1982.4,56640.0,24921.6,3964.8,113280.0
0,162336.0,-12388.8,23923.2,216448.0,0.0,47846.4
0,5076.0,0.0,111672.0,30456.0,55836.0,223344.0
0,-5681.0,0.0,0.0,0.0,76471.2,42681.6
0,1478.4,5632.0,-2246.4,5913.6,11264.0,0.0
0,153790.0,0.0,60840.0,922740.0,485030.0,121680.0
0,132051.2,-34242.0,-5619.2,66025.6,0.0,0.0
0,133005.6,5488.0,79380.0,266011.2,10976.0,105840.0
0,0.0,170112.0,153100.8,39692.8,226816.0,229651.2
0,45680.0,0.0,13704.0,68520.0,411120.0,27408.0
0,0.0,94723.2,73195.2,93288.0,284169.6,292780.8
0,0.0,178416.0,18124.8,66080.0,118944.0,72499.2
0,45879.6,0.0,105876.0,183518.4,392364.0,423504.0
0,7048.8,23496.0,70488.0,14097.6,31328.0,211464.0
0,10932.0,25143.6,67778.4,21864.0,50287.2,135556.8
0,54684.0,25200.0,48384.0,54684.0,25200.0,32256.0
0,100750.0,266910.0,0.0,50375.0,800730.0,341775.0
0,20566.0,73088.4,0.0,41132.0,97451.2,189840.0
0,28828.8,9609.6,0.0,14414.4,19219.2,221364.0
0,3283.0,-2814.0,86671.2,6566.0,0.0,86671.2
0,4963.2,0.0,92496.0,29779.2,23011.2,138744.0
0,130240.0,149850.0,86025.0,65120.0,449550.0,172050.0
0,55692.0,191100.0,0.0,74256.0,573300.0,102336.0
0,55563.2,286624.8,0.0,55563.2,573249.6,208362.0
0,0.0,284316.0,352290.4,0.0,142158.0,1056871.2
0,1215.2,161122.5,201376.0,3645.6,322245.0,302064.0
0,-10989.0,43956.0,36467.2,0.0,21978.0,18233.6
0,119922.4,18627.0,175626.0,179883.6,37254.0,175626.0
0,0.0,691.6,2736.0,12844.0,4149.6,5472.0
0,5674.5,3492.0,0.0,3783.0,20952.0,970.0
0,-82522.0,18823.2,63835.2,0.0,37646.4,191505.6
0,3510.0,0.0,39780.0,7020.0,89856.0,39780.0
0,4922.4,210960.0,164080.0,6563.2,421920.0,656320.0
0,10605.0,203616.0,-12019.0,63630.0,271488.0,0.0
0,-206.0,16686.0,32136.0,0.0,16686.0,32136.0
0,5085.6,-9584.4,17604.0,20342.4,0.0,17604.0
0,-107844.0,460134.4,180557.0,0.0,1380403.2,541671.0
0,1064.0,-661.2,1003.2,2128.0,0.0,6019.2
0,0.0,-9352.0,0.0,0.0,0.0,106880.0
0,191116.8,32848.2,34128.0,95558.4,65696.4,102384.0
0,38720.5,-5772.0,-95238.0,232323.0,0.0,0.0
0,97994.4,0.0,0.0,195988.8,85653.0,335980.8
0,2059.2,12729.6,5746.0,2059.2,19094.4,5746.0
0,0.0,28536.0,27405.0,24012.0,14268.0,18270.0
0,51667.2,115713.0,-41979.6,103334.4,154284.0,0.0
0,-103950.0,30030.0,0.0,0.0,60060.0,122892.0
0,164864.0,24192.0,31360.0,329728.0,24192.0,62720.0
0,-5768.0,19467.0,190776.6,0.0,77868.0,127184.4
0,-33075.0,113400.0,-34272.0,0.0,56700.0,0.0
0,198429.0,257700.0,0.0,595287.0,1030800.0,629818.8
0,23016.0,29592.0,-18084.0,23016.0,44388.0,0.0
0,897.6,0.0,2376.0,1795.2,3801.6,7128.0
0,21240.0,0.0,115545.6,14160.0,81278.4,77030.4
0,58449.6,0.0,138547.2,77932.8,535296.0,207820.8
0,18412.8,0.0,63294.0,55238.4,20714.4,126588.0
0,500.0,0.0,0.0,250.0,10725.0,2160.0
0,-31122.0,192192.0,0.0,0.0,384384.0,115315.2
0,28704.0,-20592.0,89856.0,38272.0,0.0,89856.0
0,209304.0,183600.0,42075.0,313956.0,122400.0,252450.0
0,49156.8,102828.0,387904.0,49156.8,616968.0,387904.0
0,-1162.8,0.0,93024.0,0.0,44574.0,62016.0
0,123624.0,405777.6,72720.0,123624.0,405777.6,72720.0
0,3488.4,2448.0,3468.0,6976.8,0.0,10404.0
0,-76452.0,163984.0,62158.8,0.0,327968.0,62158.8
0,-17850.0,-83538.0,119952.0,0.0,0.0,239904.0
0,56268.0,86694.4,113369.6,112536.0,86694.4,340108.8
0,0.0,40635.0,0.0,36120.0,162540.0,544896.0
0,35112.0,12672.0,0.0,70224.0,12672.0,17107.2
0,644.4,-2577.6,9021.6,1288.8,0.0,12028.8
0,9504.0,109120.0,41624.0,28512.0,109120.0,41624.0
0,594.0,1773.2,-30.8,2376.0,2659.8,0.0
0,159139.2,-17097.6,19234.8,159139.2,0.0,19234.8
0,73710.0,12247.2,-1852.2,36855.0,12247.2,0.0
0,0.0,76496.0,45897.6,21856.0,38248.0,45897.6
0,-29952.0,44928.0,58656.0,0.0,89856.0,351936.0
0,123760.0,-69972.0,0.0,61880.0,0.0,271320.0
0,72403.2,0.0,450508.8,72403.2,310479.0,450508.8
0,50232.0,0.0,0.0,66976.0,70656.0,40627.2
0,212784.0,185702.4,197308.8,106392.0,742809.6,394617.6
0,56472.0,-142917.6,347520.0,56472.0,0.0,347520.0
0,213180.0,24235.2,18326.0,284240.0,16156.8,36652.0
0,98100.0,139520.0,489192.0,294300.0,558080.0,652256.0
0,0.0,123379.2,-178428.6,578340.0,82252.8,0.0
0,0.0,6415.5,-9870.0,8460.0,12831.0,0.0
0,0.0,-8236.8,22464.0,108576.0,0.0,29952.0
0,53476.8,0.0,0.0,53476.8,307148.8,578475.0
0,0.0,-5875.2,0.0,16588.8,0.0,11232.0
0,-10836.0,5959.8,-309.6,0.0,35758.8,0.0
0,25519.2,0.0,87808.0,25519.2,13445.6,87808.0
0,936.0,0.0,0.0,5616.0,25833.6,10951.2
0,128374.4,67990.5,60019.2,385123.2,271962.0,120038.4
0,-89388.0,47062.4,-80678.4,0.0,188249.6,0.0
0,251748.0,0.0,181152.0,167832.0,1176422.4,1086912.0
0,-105504.0,-61465.5,313497.6,0.0,0.0,313497.6
0,22908.0,-10167.5,57768.0,11454.0,0.0,115536.0
0,0.0,69375.0,64380.0,62160.0,208125.0,257520.0
0,820.8,29548.8,22982.4,1641.6,118195.2,30643.2
0,-3910.4,4230.0,3835.2,0.0,8460.0,3835.2
0,13524.0,42246.4,-49845.6,27048.0,126739.2,0.0
0,0.0,0.0,276939.0,135865.8,403968.0,553878.0
0,11752.0,73088.4,-67800.0,11752.0,146176.8,0.0
0,12384.0,-5340.6,774.0,18576.0,0.0,516.0
0,2448.0,-4488.0,-7527.6,1632.0,0.0,0.0
0,315840.0,192465.0,73696.0,157920.0,256620.0,147392.0
0,7830.0,2475.0,25920.0,15660.0,4950.0,38880.0
0,170200.8,9824.0,298404.0,340401.6,29472.0,447606.0
0,15624.0,112492.8,131241.6,62496.0,168739.2,262483.2
0,0.0,0.0,43928.0,195840.0,134912.0,87856.0
0,8400.0,23152.5,27300.0,12600.0,46305.0,27300.0
0,17287.2,13230.0,5331.2,23049.6,26460.0,10662.4
0,28339.2,3936.0,-7216.0,170035.2,2624.0,0.0
0,325584.0,142642.5,108927.0,217056.0,570570.0,72618.0
0,171304.0,-104880.0,4195.2,685216.0,0.0,8390.4
0,473.0,35088.0,27670.5,1419.0,35088.0,36894.0
0,21216.0,0.0,10710.0,21216.0,21760.0,10710.0
0,619046.4,277488.0,144384.0,928569.6,138744.0,144384.0
0,7680.0,70560.0,5040.0,23040.0,141120.0,10080.0
0,0.0,7900.0,28440.0,26164.8,15800.0,18960.0
0,58520.0,0.0,95760.0,58520.0,27132.0,287280.0
0,-346.5,2940.0,0.0,0.0,5880.0,4662.0
0,5297.6,33299.2,258825.6,5297.6,199795.2,388238.4
0,0.0,135651.6,15380.0,11073.6,271303.2,61520.0
0,140832.0,0.0,46944.0,187776.0,169780.8,187776.0
0,-32690.0,-37360.0,30261.6,0.0,0.0,45392.4
0,0.0,35640.0,486129.6,400950.0,35640.0,729194.4
0,-64484.0,0.0,2646.0,0.0,31360.0,3528.0
0,0.0,2788.8,-149.4,1045.8,16732.8,0.0
0,47563.2,31598.7,8220.8,95126.4,189592.2,24662.4
0,87192.0,38613.6,52315.2,116256.0,38613.6,34876.8
0,72633.6,20641.6,12222.0,217900.8,20641.6,24444.0
0,2961.0,15792.0,-6514.2,17766.0,21056.0,0.0
0,55353.6,0.0,65348.0,110707.2,41515.2,130696.0
0,0.0,19468.8,-13689.0,70033.6,12979.2,0.0
0,70560.0,10920.0,41160.0,35280.0,5460.0,82320.0
0,41160.0,88200.0,70560.0,41160.0,44100.0,94080.0
0,-35530.0,0.0,10374.0,0.0,65664.0,20748.0
0,2649.6,94723.2,83462.4,1324.8,63148.8,111283.2
0,75480.0,126984.0,0.0,150960.0,253968.0,20246.4
0,826434.0,-18271.5,41977.6,550956.0,0.0,83955.2
0,91106.4,0.0,61261.2,136659.6,59976.0,61261.2
0,316747.2,146547.0,274240.0,316747.2,195396.0,411360.0
0,0.0,144648.0,-62976.0,18368.0,289296.0,0.0
0,0.0,266976.0,611820.0,118656.0,177984.0,407880.0
0,531878.4,37908.0,391910.4,354585.6,227448.0,522547.2
0,-94634.4,49518.0,55334.4,0.0,66024.0,221337.6
0,516126.0,441812.0,0.0,774189.0,220906.0,137430.0
0,11995.2,22276.8,0.0,11995.2,33415.2,95961.6
0,68310.0,-10246.5,116582.4,136620.0,0.0,233164.8
0,0.0,7612.8,0.0,3513.6,30451.2,23228.8
0,44280.0,29913.6,37638.0,59040.0,59827.2,25092.0
0,137340.0,0.0,251136.0,274680.0,29299.2,376704.0
0,20952.0,3724.8,77600.0,13968.0,3724.8,77600.0
0,54945.0,41025.6,56980.0,36630.0,54700.8,113960.0
0,68880.0,41984.0,267648.0,137760.0,251904.0,802944.0
0,-16378.0,31032.0,43444.8,0.0,62064.0,65167.2
0,0.0,38959.2,612216.0,28137.2,233755.2,306108.0
0,165888.0,0.0,0.0,82944.0,328320.0,119116.8
0,0.0,170856.0,5785.6,125836.8,85428.0,17356.8
0,55890.0,7176.0,111090.0,111780.0,10764.0,222180.0
0,-41987.4,66903.0,-104584.0,0.0,133806.0,0.0
0,80200.8,231075.0,-21898.8,320803.2,231075.0,0.0
0,95568.0,-11294.4,-26353.6,573408.0,0.0,0.0
0,45492.0,29257.6,78496.0,22746.0,29257.6,117744.0
0,353830.4,633276.0,0.0,530745.6,844368.0,128665.6
0,104716.8,-3939.0,101808.0,0.0,0.0,101808.0
0,-5089.5,0.0,-28710.0,0.0,40924.8,0.0
0,-94185.0,10819.2,-78246.0,0.0,43276.8,0.0
0,70928.0,98208.0,-47467.2,212784.0,49104.0,0.0
0,4233.6,53312.0,0.0,8467.2,319872.0,62092.8
0,153193.6,615510.0,-43769.6,306387.2,615510.0,0.0
0,64033.2,21560.0,71148.0,32016.6,21560.0,47432.0
0,181188.0,0.0,110438.4,271782.0,258840.0,55219.2
0,-7464.6,98924.8,0.0,0.0,98924.8,99528.0
0,-11831.2,78767.5,10802.4,0.0,472605.0,64814.4
0,26551.2,0.0,-68889.6,35401.6,43056.0,0.0
0,0.0,1184.4,0.0,3024.0,2368.8,2721.6
0,21420.0,0.0,27907.2,64260.0,1683.0,27907.2
0,0.0,19196.4,20702.0,31617.6,38392.8,41404.0
0,0.0,42728.0,0.0,87897.6,42728.0,58598.4
0,15417.6,14716.8,525.6,7708.8,44150.4,1051.2
0,9954.0,10238.4,0.0,19908.0,20476.8,35834.4
0,0.0,-71452.8,90308.4,469405.2,0.0,180616.8
0,103250.0,7965.0,19824.0,206500.0,10620.0,79296.0
0,0.0,39009.6,-31304.0,11919.6,78019.2,0.0
0,55710.0,-95078.4,-27359.8,111420.0,0.0,0.0
0,-12192.0,226314.0,70104.0,0.0,452628.0,35052.0
0,17091.2,0.0,5493.6,34182.4,17440.0,3662.4
0,240192.0,19571.2,144115.2,120096.0,39142.4,144115.2
0,46483.2,-25178.4,0.0,278899.2,0.0,264373.2
0,26688.0,33638.0,4503.6,26688.0,50457.0,18014.4
0,208908.0,191001.6,180390.4,104454.0,254668.8,180390.4
0,-84640.0,63590.4,3091.2,0.0,127180.8,18547.2
0,9504.0,12150.0,-8640.0,57024.0,24300.0,0.0
0,74751.6,124262.4,134617.6,99668.8,124262.4,134617.6
0,502632.0,30931.2,482011.2,502632.0,41241.6,964022.4
0,-43907.5,78358.0,636900.0,0.0,313432.0,1910700.0
0,21761.6,70350.0,-6860.8,130569.6,70350.0,0.0
0,5608.0,0.0,-7010.0,16824.0,10094.4,0.0
0,19782.0,189907.2,83084.4,59346.0,284860.8,55389.6
0,29433.6,5913.0,60969.6,39244.8,3942.0,60969.6
0,15451.2,116032.0,15628.8,92707.2,232064.0,93772.8
0,63031.5,-18270.0,369784.8,126063.0,0.0,493046.4
0,-5754.0,56101.5,283096.8,0.0,112203.0,283096.8
0,0.0,4357.8,79086.0,41641.2,13073.4,158172.0
0,0.0,5880.0,5017.6,705.6,5880.0,5017.6
0,-56124.9,0.0,320112.0,0.0,126781.2,320112.0
0,55808.0,0.0,85456.0,111616.0,47088.0,85456.0
0,0.0,61337.6,90568.8,209650.0,184012.8,181137.6
0,4860.0,-6768.0,6840.0,14580.0,0.0,6840.0
0,-8299.2,3511.2,718.2,0.0,21067.2,4309.2
0,146288.0,117744.0,184108.8,438864.0,235488.0,736435.2
0,43365.6,24345.6,0.0,43365.6,36518.4,124264.0
0,-1382.4,0.0,-12672.0,0.0,36864.0,0.0
0,187895.4,100795.2,0.0,187895.4,100795.2,46015.2
0,126616.0,0.0,193914.0,126616.0,143001.6,129276.0
0,-36504.0,0.0,-57564.0,0.0,220147.2,0.0
0,4786.4,-4168.8,15054.0,19145.6,0.0,45162.0
0,13708.8,4032.0,-2721.6,13708.8,8064.0,0.0
0,284544.0,0.0,10944.0,569088.0,408576.0,16416.0
0,4384.8,12667.2,0.0,8769.6,12667.2,164836.0
0,0.0,145.8,9841.5,35429.4,583.2,39366.0
0,-6486.0,4705.8,0.0,0.0,14117.4,47196.0
0,5778.0,153694.8,0.0,23112.0,204926.4,530035.2
0,43056.0,114240.0,38880.0,28704.0,114240.0,38880.0
0,-19670.7,232560.0,65407.5,0.0,310080.0,130815.0
0,20563.2,0.0,115056.0,13708.8,199756.8,345168.0
0,65734.2,-4403.0,-8547.0,65734.2,0.0,0.0
0,140400.0,2080.0,197600.0,140400.0,4160.0,98800.0
0,79920.0,466022.4,-72460.8,159840.0,466022.4,0.0
0,0.0,16464.0,-4860.8,9525.6,32928.0,0.0
0,0.0,-14520.0,0.0,40656.0,0.0,34848.0
0,-44000.4,255678.0,32108.4,0.0,383517.0,42811.2
0,844.8,4752.0,-660.0,1689.6,4752.0,0.0
0,40014.0,30240.0,155520.0,80028.0,60480.0,103680.0
0,119246.4,168168.0,-11466.0,119246.4,504504.0,0.0
0,1020.0,0.0,8996.4,510.0,4039.2,5997.6
0,0.0,-1887.6,29343.6,0.0,0.0,58687.2
0,14078.4,5656.5,52794.0,28156.8,11313.0,70392.0
0,113088.0,22320.0,-39060.0,56544.0,22320.0,0.0
0,-5054.4,167961.6,139968.0,0.0,335923.2,419904.0
0,0.0,18744.0,161028.0,34080.0,0.0,107352.0
0,70761.6,-14112.0,0.0,94348.8,0.0,155232.0
0,8078.4,6124.8,12988.8,5385.6,9187.2,25977.6
0,0.0,21408.0,39604.8,125772.0,21408.0,19802.4
0,3180.0,0.0,-1171.3,3180.0,2713.6,0.0
0,7604.8,-32301.0,7449.6,45628.8,0.0,7449.6
0,37950.0,0.0,0.0,37950.0,91520.0,36300.0
0,31840.0,26268.0,22984.5,95520.0,52536.0,30646.0
0,2137.2,35620.0,17262.0,8548.8,35620.0,11508.0
0,416760.0,0.0,44394.0,416760.0,766476.0,266364.0
0,81259.2,0.0,144837.0,162518.4,20064.0,144837.0
0,0.0,-4711.2,12080.0,63057.6,0.0,36240.0
0,0.0,-6518.4,0.0,36316.8,0.0,100569.6
0,-46569.6,13608.0,-35380.8,0.0,27216.0,0.0
0,-19996.2,-71944.0,201390.3,0.0,0.0,402780.6
0,56271.6,52060.8,-21532.5,337629.6,208243.2,0.0
0,0.0,25194.0,0.0,40800.0,33592.0,48552.0
0,25492.5,13348.8,77126.4,101970.0,20023.2,115689.6
0,103572.0,0.0,15124.8,207144.0,14796.0,45374.4
0,0.0,50840.0,-5797.0,11718.0,25420.0,0.0
0,-2632.5,4071.6,1638.0,0.0,2714.4,6552.0
0,384480.0,44055.0,112140.0,512640.0,88110.0,672840.0
0,28274.4,0.0,12830.4,56548.8,148262.4,17107.2
0,0.0,32332.8,17176.8,52204.0,16166.4,34353.6
0,1170.0,-2620.8,686.4,2340.0,0.0,2745.6
0,0.0,0.0,0.0,32274.0,75110.4,56137.2
0,0.0,0.0,20928.0,18442.8,32700.0,62784.0
0,-17138.0,17761.2,0.0,0.0,35522.4,81016.0
0,60930.0,48744.0,24168.9,121860.0,97488.0,48337.8
0,280320.0,-25053.6,536345.6,140160.0,0.0,536345.6
0,6210.0,-77625.0,103680.0,12420.0,0.0,103680.0
0,7860.6,12386.4,0.0,15721.2,49545.6,9528.0
0,19734.0,50310.0,23322.0,19734.0,201240.0,23322.0
0,-6084.0,0.0,19773.0,0.0,65910.0,26364.0
0,0.0,22680.0,7938.0,54432.0,45360.0,7938.0
0,38952.0,102249.0,83314.0,38952.0,136332.0,83314.0
0,125760.0,0.0,0.0,377280.0,38514.0,31440.0
0,0.0,-7888.4,0.0,11808.0,0.0,150617.6
0,-31920.0,0.0,-12768.0,0.0,11704.0,0.0
0,295776.0,6825.6,360240.0,591552.0,6825.6,360240.0
0,136656.0,189070.0,52560.0,204984.0,189070.0,157680.0
0,0.0,-30051.0,-26712.0,12020.4,0.0,0.0
0,26730.0,185856.0,0.0,106920.0,92928.0,114048.0
0,174182.4,844646.4,0.0,348364.8,844646.4,508032.0
0,1128.8,1494.0,0.0,4515.2,996.0,23904.0
0,6604.8,25155.0,42380.8,26419.2,16770.0,42380.8
0,-11676.0,16012.8,15762.6,0.0,16012.8,63050.4
0,0.0,4271.4,-3164.0,14464.0,2847.6,0.0
0,4395.6,-2279.2,0.0,2930.4,0.0,41025.6
0,326400.0,0.0,63648.0,489600.0,131274.0,63648.0
0,96600.0,0.0,-46000.0,193200.0,0.0,0.0
0,630.0,-286.0,-144.0,840.0,0.0,0.0
0,194236.0,145677.0,130019.2,1165416.0,145677.0,130019.2
0,36465.0,-25740.0,0.0,218790.0,0.0,294060.0
0,16860.0,-5058.0,-2360.4,16860.0,0.0,0.0
0,244.4,3459.2,3102.0,977.6,6918.4,6204.0
0,6538.4,-8916.0,0.0,6538.4,0.0,26748.0
0,329212.8,337392.0,229017.6,658425.6,337392.0,916070.4
0,22323.6,36061.2,-50371.2,133941.6,144244.8,0.0
0,5859.0,13608.0,0.0,7812.0,18144.0,176.4
0,64627.2,88128.0,280051.2,129254.4,528768.0,140025.6
0,0.0,-11239.8,13204.8,15720.0,0.0,26409.6
0,11058.0,3259.2,-12493.6,14744.0,1629.6,0.0
0,0.0,14515.2,33696.0,112320.0,43545.6,101088.0
0,0.0,63504.0,54432.0,24494.4,63504.0,54432.0
0,62920.0,13860.0,54450.0,31460.0,9240.0,217800.0
0,0.0,38361.6,-59940.0,136663.2,38361.6,0.0
0,253890.0,-59024.0,56072.8,507780.0,0.0,56072.8
0,-3707.6,35414.4,-3162.0,0.0,35414.4,0.0
0,13366.0,-10758.0,47922.0,26732.0,0.0,63896.0
0,26236.8,19131.0,34982.4,52473.6,19131.0,34982.4
0,3267.0,2178.0,-726.0,2178.0,4356.0,0.0
0,10876.8,6921.6,-3131.2,5438.4,6921.6,0.0
0,5112.0,76339.2,136320.0,20448.0,76339.2,204480.0
0,5350.8,33614.0,48877.5,10701.6,33614.0,195510.0
0,32788.8,8316.0,28512.0,65577.6,49896.0,28512.0
0,15422.4,7344.0,0.0,0.0,3672.0,550.8
0,0.0,142074.4,499273.6,41414.4,142074.4,499273.6
0,52854.0,17924.4,0.0,105708.0,35848.8,10724.0
0,73200.0,32208.0,58560.0,48800.0,48312.0,58560.0
0,691.2,-1555.2,9216.0,460.8,0.0,55296.0
0,178200.0,64350.0,-15246.0,237600.0,128700.0,0.0
0,10454.4,-124872.0,146942.4,15681.6,0.0,293884.8
0,4824.0,37144.8,73324.8,4824.0,37144.8,36662.4
0,0.0,92.8,9135.0,3549.6,278.4,18270.0
0,39325.5,41947.2,97876.8,78651.0,83894.4,293630.4
0,222974.4,37080.0,187995.6,668923.2,37080.0,125330.4
0,0.0,-47174.4,7160.4,126360.0,0.0,7160.4
0,71706.0,147940.8,25663.2,215118.0,591763.2,12831.6
0,0.0,52029.0,0.0,61588.8,52029.0,2256.0
0,23716.8,115619.4,0.0,31622.4,77079.6,79056.0
0,19401.6,658.0,0.0,19401.6,3948.0,9024.0
0,78540.0,68544.0,128091.6,78540.0,34272.0,768549.6
0,1050.6,6859.8,-927.0,1050.6,9146.4,0.0
0,3665.6,0.0,632.0,7331.2,53467.2,632.0
0,-37738.8,-153623.6,516335.4,0.0,0.0,1032670.8
0,79254.0,307455.2,87179.4,475524.0,922365.6,174358.8
